GeneID	ID	DexseqFragment	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	riExonStart_0base	riExonEnd	exonBaseMean	dispersion	stat	pvalue	padj	Bnaive	CD8naive	log2fold_CD8naive_Bnaive	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.case_bnaive	countData.case_cd8naive	transcripts
ENSG00000143947.13	A3SS_5820	E025	RPS27A	chr2	+	55234118	55234962	55234830	55234962	55233362	55233417	5820	1830,1835,1018,9771,7703	3,2,1,11,21	6595,10770,9775,7129,9385	3,15,11,3,4	812	100	0.392692385397	1.0	0.987,0.991,0.992,0.991,0.978	0.996,0.989,0.991,0.997,0.997	-0.006									148.833625639034	0.00176499096982095	1.09274792929202	0.295863157650823	0.859653610502332	20.0853329798583	19.5683828896248	-0.0906178742627111	chr2	55234562	55234830	269	+	93,200,181,47,111	186,267,146,226,155	ENST00000495843.1
ENSG00000145425.10	A3SS_9771	E029	RPS3A	chr4	+	151104176	151104286	151104184	151104286	151102870	151103079	9771	1323,1351,766,4779,3685	0,1,0,0,0	6003,7595,8519,5533,8335	1,1,0,0,0	108	100	1	1.0	1.0,0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									75.2900101509154	0.043230435654731	27.2129448292375	1.82234451149981e-07	0.000120050048688449	18.7951462888912	11.5974583667372	-1.5597796210873	chr4	151103892	151104176	285	+	60,195,124,35,72	96,52,48,65,93	ENST00000507485.1
ENSG00000147403.16	A3SS_19	E022	RPL10	chrX	+	154399802	154400626	154400463	154400626	154399486	154399594	19	3243,3323,1685,9269,6418	1,0,0,0,0	9721,13975,14562,8095,12998	0,0,0,0,0	761	100	1	1.0	0.998,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									4048.60870868202	0.000687866243542051	9.08357941608301	0.00257914747066748	0.148093855906112	54.7094276152067	55.3892872719606	0.0809840833092306	chrX	154399803	154399882	80	+	2837,4289,2870,1470,2928	6252,6588,4580,7027,3675	ENST00000458500.5, ENST00000618723.4, ENST00000482732.1, ENST00000436473.5, ENST00000492572.5, ENST00000424325.6, ENST00000491035.5, ENST00000369817.6, ENST00000489200.5, ENST00000451365.1, ENST00000406022.6, ENST00000485196.5, ENST00000344746.8, ENST00000467168.5
ENSG00000147403.16	A3SS_19	E023	RPL10	chrX	+	154399802	154400626	154400463	154400626	154399486	154399594	19	3243,3323,1685,9269,6418	1,0,0,0,0	9721,13975,14562,8095,12998	0,0,0,0,0	761	100	1	1.0	0.998,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									3442.66150495918	0.000137614423324231	18.9606613086731	1.33441527708143e-05	0.00407515879875651	52.4918946630199	53.243091417938	0.089889236447755	chrX	154399883	154399941	59	+	2485,3509,2405,1272,2534	5173,5547,3933,5994,3153	ENST00000458500.5, ENST00000618723.4, ENST00000482732.1, ENST00000344746.8, ENST00000436473.5, ENST00000492572.5, ENST00000427682.5, ENST00000428169.1, ENST00000491035.5, ENST00000489200.5, ENST00000369817.6, ENST00000485196.5, ENST00000406022.6, ENST00000451365.1, ENST00000449494.5, ENST00000424325.6, ENST00000467168.5
ENSG00000147403.16	A3SS_19	E024	RPL10	chrX	+	154399802	154400626	154400463	154400626	154399486	154399594	19	3243,3323,1685,9269,6418	1,0,0,0,0	9721,13975,14562,8095,12998	0,0,0,0,0	761	100	1	1.0	0.998,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									220.356962941417	0.0150676141252781	7.44874502837405	0.00634806950408558	0.235485024996434	24.9559330326213	21.6690227386005	-0.520770946337336	chrX	154399942	154400280	339	+	195,256,237,111,194	265,275,214,281,268	ENST00000492572.5, ENST00000491035.5, ENST00000489200.5, ENST00000482732.1
ENSG00000147403.16	A3SS_20	E025	RPL10	chrX	+	154400463	154400913	154400701	154400913	154399486	154399594	20	1370,1381,647,3709,2559	1,0,0,0,0	4230,5846,6675,3816,6152	0,0,0,0,1	338	100	1	1.0	0.998,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.999	-0.0									220.556582498801	0.00926565118480586	0.0909550818283265	0.762966460164419	0.993749161103629	22.8702095435966	23.0676759778765	0.031522972615333	chrX	154400416	154400463	48	+	151,229,212,77,147	328,312,227,396,250	ENST00000492572.5, ENST00000491035.5, ENST00000489200.5, ENST00000482732.1
ENSG00000147403.16	A3SS_20	E026	RPL10	chrX	+	154400463	154400913	154400701	154400913	154399486	154399594	20	1370,1381,647,3709,2559	1,0,0,0,0	4230,5846,6675,3816,6152	0,0,0,0,1	338	100	1	1.0	0.998,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.999	-0.0									3946.93776264583	0.000146397862689417	56.1365174816779	6.7609640363339e-14	1.80939696364883e-10	53.8230115577926	55.0533108308053	0.146727839215336	chrX	154400464	154400626	163	+	2843,3757,2656,1475,2829	6228,6186,4451,7014,3727	ENST00000618723.4, ENST00000482732.1, ENST00000436473.5, ENST00000492572.5, ENST00000427682.5, ENST00000424325.6, ENST00000491035.5, ENST00000369817.6, ENST00000489200.5, ENST00000485196.5, ENST00000406022.6, ENST00000467168.5, ENST00000344746.8, ENST00000428169.1
ENSG00000147604.14	A3SS_9334	E018	RPL7	chr8	-	73292688	73292797	73292688	73292795	73293598	73293633	9334	586,531,338,2023,1596	0,1,0,0,1	2581,4244,3359,1877,4102	1,1,0,0,0	102	100	1	1.0	1.0,0.998,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.001									1163.90980986848	0.00492064565327487	2.68334130053631	0.101402764596127	0.67324521336054	39.1626674824924	40.4760724367342	0.165644490919444	chr8	73292796	73292797	2	-	636,1061,903,377,552	2284,2283,1488,1879,1043	ENST00000396465.5, ENST00000431653.1, ENST00000396466.5, ENST00000435330.5, ENST00000352983.7
ENSG00000148303.17	A3SS_3812	E014	RPL7A	chr9	+	133350239	133350727	133350596	133350727	133349911	133350052	3812	1081,1111,655,3550,2539	1,0,2,3,3	2760,4160,4445,2360,4251	0,1,1,0,3	457	100	1	1.0	0.996,1.0,0.986,0.996,0.995	1.0,0.999,0.999,1.0,0.997	-0.004									38.5501623069364	0.00131064832793064	0.0689100882216849	0.792930349740027	0.998538568610729	10.6576926795979	10.8069000043084	0.042588328966036	chr9	133350053	133350094	42	+	28,52,32,13,31	62,58,31,65,38	ENST00000485706.5
ENSG00000148303.17	A3SS_3812	E015	RPL7A	chr9	+	133350239	133350727	133350596	133350727	133349911	133350052	3812	1081,1111,655,3550,2539	1,0,2,3,3	2760,4160,4445,2360,4251	0,1,1,0,3	457	100	1	1.0	0.996,1.0,0.986,0.996,0.995	1.0,0.999,0.999,1.0,0.997	-0.004									39.6572032243699	0.00560193134972701	0.0322602278284307	0.857457713737158	1.0	10.6858557340693	10.8283649977204	0.0405933869353019	chr9	133350169	133350239	71	+	43,43,29,14,26	68,56,35,69,26	ENST00000485706.5
ENSG00000148303.17	A3SS_3812	E016	RPL7A	chr9	+	133350239	133350727	133350596	133350727	133349911	133350052	3812	1081,1111,655,3550,2539	1,0,2,3,3	2760,4160,4445,2360,4251	0,1,1,0,3	457	100	1	1.0	0.996,1.0,0.986,0.996,0.995	1.0,0.999,0.999,1.0,0.997	-0.004									1742.53971707687	0.000541020156419583	0.533051679788116	0.46532668810192	0.928856629989634	45.3019547875985	45.0685647671084	-0.0286107771562794	chr9	133350240	133350318	79	+	1407,2137,1502,707,1384	2707,2517,1690,2786,1451	ENST00000463740.5, ENST00000489392.1, ENST00000323345.11, ENST00000496554.5, ENST00000315731.4, ENST00000426651.1, ENST00000468019.5, ENST00000485706.5
ENSG00000148303.17	A3SS_3812	E017	RPL7A	chr9	+	133350239	133350727	133350596	133350727	133349911	133350052	3812	1081,1111,655,3550,2539	1,0,2,3,3	2760,4160,4445,2360,4251	0,1,1,0,3	457	100	1	1.0	0.996,1.0,0.986,0.996,0.995	1.0,0.999,0.999,1.0,0.997	-0.004									1031.15310702511	0.000695893069809057	1.41370525533009	0.234442272358557	0.821744611082648	38.8200450271803	39.196701882751	0.0477615885836045	chr9	133350319	133350319	1	+	824,1202,871,406,784	1616,1491,983,1703,934	ENST00000463740.5, ENST00000489392.1, ENST00000323345.11, ENST00000496554.5, ENST00000315731.4, ENST00000468019.5, ENST00000485706.5
ENSG00000156508.18	A3SS_5375	E015	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									7015.64461875213	0.000722414689830448	0.201649945569045	0.653392340731835	0.974808679915121	62.0176249071955	61.8389699213204	-0.0210682258910353	chr6	73518591	73518610	20	-	5796,7824,5614,2409,4674	10552,11399,7491,11650,6360	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5
ENSG00000156508.18	A3SS_5375	E014	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									6457.73358685238	0.00058248131222948	0.122638082409708	0.726190704190618	0.987560797709341	60.9494718631934	60.8295493385555	-0.0141588536119048	chr6	73518589	73518590	2	-	5299,7167,5182,2236,4284	9743,10549,6954,10664,5845	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5
ENSG00000156508.18	A3SS_5375	E013	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									7555.98058753934	0.000530435152827843	0.0779528794733437	0.780091014540489	0.996446486225219	62.8479189884592	62.7744575275418	-0.00865501193089102	chr6	73518568	73518588	21	-	6159,8402,6123,2581,4996	11287,12476,8124,12592,6776	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5
ENSG00000156508.18	A3SS_5375	E012	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									6845.7389676711	0.000446483107887635	0.254259878085861	0.614091410709035	0.966621559325036	61.6274083652204	61.5442170850274	-0.00981421327930576	chr6	73518566	73518567	2	-	5541,7640,5558,2361,4545	10188,11368,7320,11437,6083	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5
ENSG00000156508.18	A3SS_5375	E011	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									6806.36725219509	0.000418394817916196	0.129606930018781	0.718839935874046	0.9862190129375	61.5266086753559	61.4849020661612	-0.0049206419550849	chr6	73518564	73518565	2	-	5496,7603,5542,2342,4483	10148,11306,7285,11382,6066	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000331523.6, ENST00000490569.5
ENSG00000156508.18	A3SS_5375	E010	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									15971.5550439905	0.000608185832515064	0.0541907823798056	0.81592514851506	1.0	72.032833882856	72.052500507847	0.00230175427313206	chr6	73518354	73518563	210	-	12881,17759,12979,5328,10555	23945,26345,17346,26722,14403	ENST00000316292.13, ENST00000309268.11, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5
ENSG00000156508.18	A3SS_5375	E009	EEF1A1	chr6	-	73518029	73518610	73518029	73518264	73518697	73518848	5375	14461,11720,6192,39984,29354	0,1,0,0,6	39248,59350,60444,33220,55050	0,0,0,0,0	446	100	1	1.0	1.0,1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0,1.0	-0.0									396.805092523282	0.000745462499115878	0.297357921608295	0.585543527133863	0.960601974876741	28.6566290331562	28.4848205335296	-0.0244231262797125	chr6	73518265	73518353	89	-	339,456,353,125,242	602,624,446,635,377	ENST00000490569.5
ENSG00000156508.18	A3SS_5376	E027	EEF1A1	chr6	-	73518931	73519516	73518931	73519228	73519882	73520059	5376	11282,11021,5870,40163,30575	1,1,2,6,1	38162,59007,54669,31644,52408	2,0,2,0,0	388	100	1	1.0	1.0,1.0,0.999,0.999,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									14276.3486864708	0.00216071128586443	0.727816253076185	0.393591942927074	0.903499063518804	70.3544556851353	70.8870067116936	0.0623744966565098	chr6	73519418	73519516	99	-	9547,16861,12983,4891,9001	22133,24918,16008,23053,13118	ENST00000488500.1, ENST00000316292.13, ENST00000309268.11, ENST00000356303.6, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5, ENST00000455918.1
ENSG00000156508.18	A3SS_5376	E026	EEF1A1	chr6	-	73518931	73519516	73518931	73519228	73519882	73520059	5376	11282,11021,5870,40163,30575	1,1,2,6,1	38162,59007,54669,31644,52408	2,0,2,0,0	388	100	1	1.0	1.0,1.0,0.999,0.999,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									12666.8631906217	0.000889455538910563	0.000281758115306729	0.986607616278	1.0	69.1688692602916	69.2220368706556	0.00623230303265743	chr6	73519341	73519417	77	-	8883,14670,11069,4624,8523	19233,21220,14301,20129,11847	ENST00000488500.1, ENST00000316292.13, ENST00000309268.11, ENST00000356303.6, ENST00000491404.1, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5, ENST00000455918.1
ENSG00000156508.18	A3SS_5376	E025	EEF1A1	chr6	-	73518931	73519516	73518931	73519228	73519882	73520059	5376	11282,11021,5870,40163,30575	1,1,2,6,1	38162,59007,54669,31644,52408	2,0,2,0,0	388	100	1	1.0	1.0,1.0,0.999,0.999,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									9383.07528517206	0.000975290918307911	0.0263352593249238	0.871084245310986	1.0	65.5164081106365	65.5022327309775	-0.00166598278771524	chr6	73519337	73519340	4	-	6584,10770,8177,3469,6425	14178,15527,10564,14873,8960	ENST00000488500.1, ENST00000316292.13, ENST00000309268.11, ENST00000356303.6, ENST00000491404.1, ENST00000610520.4, ENST00000615060.4, ENST00000331523.6, ENST00000490569.5, ENST00000495333.5
ENSG00000156508.18	A3SS_5376	E024	EEF1A1	chr6	-	73518931	73519516	73518931	73519228	73519882	73520059	5376	11282,11021,5870,40163,30575	1,1,2,6,1	38162,59007,54669,31644,52408	2,0,2,0,0	388	100	1	1.0	1.0,1.0,0.999,0.999,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									178.917620066556	0.00184840854943665	1.16551245739498	0.280325231972419	0.851011134826701	21.273393588854	20.8240704165944	-0.0757194272279094	chr6	73519229	73519336	108	-	150,186,165,79,108	285,284,197,276,142	ENST00000495333.5
ENSG00000156738.18	A3SS_10552	E009	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60455846	60455945	10552	589,614,262,1408,1164	15,31,9,211,49	0,7,2,0,0	0,0,0,0,0	274	100	1	1.0	0.935,0.878,0.914,0.709,0.897	NA,1.0,1.0,NA,NA	-0.133									279.236891641448	0.00151895814199718	1.43224843191834	0.23139784346773	0.819161359657618	7.34819096394743	8.60425700560479	0.470880469865756	chr11	60462185	60462298	114	+	572,706,595,242,631	0,3,0,1,0	ENST00000527101.5, ENST00000345732.9, ENST00000532491.5, ENST00000533306.6, ENST00000389939.2, ENST00000534668.6
ENSG00000156738.18	A3SS_10552	E010	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60455846	60455945	10552	589,614,262,1408,1164	15,31,9,211,49	0,7,2,0,0	0,0,0,0,0	274	100	1	1.0	0.935,0.878,0.914,0.709,0.897	NA,1.0,1.0,NA,NA	-0.133									204.169713771299	0.00516726429009961	5.30757065464266	0.0212329441972908	0.395570977733342	6.33713319643925	9.57427627767767	1.2306498908899	chr11	60462299	60462358	60	+	413,471,449,181,476	0,4,0,1,0	ENST00000532491.5, ENST00000389939.2, ENST00000345732.9, ENST00000534668.6
ENSG00000156738.18	A3SS_10553	E009	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60461071	60461160	10553	783,903,356,1962,1553	0,1,0,1,0	0,8,2,0,0	0,0,0,0,0	274	100	1	1.0	1.0,0.997,1.0,0.999,1.0	NA,1.0,1.0,NA,NA	-0.001									279.236891641448	0.00151895814199718	1.43224843191834	0.23139784346773	0.819161359657618	7.34819096394743	8.60425700560479	0.470880469865756	chr11	60462185	60462298	114	+	572,706,595,242,631	0,3,0,1,0	ENST00000527101.5, ENST00000345732.9, ENST00000532491.5, ENST00000533306.6, ENST00000389939.2, ENST00000534668.6
ENSG00000156738.18	A3SS_10553	E010	MS4A1	chr11	+	60462184	60462533	60462358	60462533	60461071	60461160	10553	783,903,356,1962,1553	0,1,0,1,0	0,8,2,0,0	0,0,0,0,0	274	100	1	1.0	1.0,0.997,1.0,0.999,1.0	NA,1.0,1.0,NA,NA	-0.001									204.169713771299	0.00516726429009961	5.30757065464266	0.0212329441972908	0.395570977733342	6.33713319643925	9.57427627767767	1.2306498908899	chr11	60462299	60462358	60	+	413,471,449,181,476	0,4,0,1,0	ENST00000532491.5, ENST00000389939.2, ENST00000345732.9, ENST00000534668.6
ENSG00000156738.18	A3SS_10554	E024	MS4A1	chr11	+	60466958	60467060	60466997	60467060	60464287	60464344	10554	154,179,67,354,224	0,1,0,1,4	0,1,0,0,0	0,0,0,0,0	139	100	1	1.0	1.0,0.992,1.0,0.996,0.976	NA,1.0,NA,NA,NA	-0.007									146.378145167271	0.0016127302963554	-0.481967666101468	1	1.0	5.33790726870099	4.36628370978172	-0.587089210927761	chr11	60466959	60466997	39	+	265,406,278,145,350	0,1,0,0,0	ENST00000345732.9, ENST00000530482.1, ENST00000532418.1, ENST00000389939.2, ENST00000674194.1, ENST00000534668.6
ENSG00000156738.18	A3SS_10555	E024	MS4A1	chr11	+	60466958	60467060	60466997	60467060	60465920	60466157	10555	377,454,179,1030,682	7,12,2,10,6	0,1,0,0,0	0,0,0,0,0	139	100	1	1.0	0.975,0.965,0.985,0.987,0.988	NA,1.0,NA,NA,NA	-0.02									146.378145167271	0.0016127302963554	-0.481967666101468	1	1.0	5.33790726870099	4.36628370978172	-0.587089210927761	chr11	60466959	60466997	39	+	265,406,278,145,350	0,1,0,0,0	ENST00000345732.9, ENST00000530482.1, ENST00000532418.1, ENST00000389939.2, ENST00000674194.1, ENST00000534668.6
ENSG00000163682.16	A3SS_3713	E011	RPL9	chr4	-	39454863	39454944	39454863	39454929	39456405	39456538	3713	972,358,196,3197,2200	0,0,0,0,0	1015,1490,6192,950,3567	1,0,0,0,0	115	100	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,1.0,1.0,1.0,1.0	0.0									918.501563060965	0.0771706576178644	0.563422684016075	0.452884469023953	0.924835211965544	37.8729343287237	37.7103195983971	-0.020804317405787	chr4	39454930	39454944	15	-	878,1364,929,176,323	1530,712,499,2723,431	ENST00000295955.13, ENST00000508595.6, ENST00000645496.1, ENST00000503277.6, ENST00000449470.6, ENST00000504470.2, ENST00000506581.6, ENST00000644328.1, ENST00000511643.6
ENSG00000164924.18	A3SS_7963	E022	YWHAZ	chr8	-	100924134	100924322	100924134	100924298	100924915	100925039	7963	12,9,5,55,28	194,310,183,1033,552	19,27,15,23,21	263,535,531,333,409	124	100	0.632060148743	1.0	0.048,0.023,0.022,0.041,0.039	0.055,0.039,0.022,0.053,0.04	-0.007									11.859545961635	0.00449134777739479	0.0175157670225587	0.89470971829662	1.0	6.17235520139278	6.09082093651432	-0.0391473174179398	chr8	100924299	100924322	24	-	10,24,16,8,14	12,10,8,10,14	ENST00000521607.5
ENSG00000164924.18	A3SS_7964	E033	YWHAZ	chr8	-	100948595	100948900	100948595	100948732	100951928	100952619	7964	555,714,452,2242,1136	0,0,0,2,0	579,1184,1377,752,944	0,0,0,0,0	268	100	1	1.0	1.0,1.0,1.0,0.998,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									413.766542149262	0.00090820813670884	1.95268190482452	0.1622981428479	0.758854795033609	29.3130827315899	28.7620541590483	-0.0777503604975127	chr8	100948735	100948900	166	-	384,805,430,313,519	358,449,235,489,271	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000523938.1, ENST00000395957.6, ENST00000419477.6, ENST00000418997.1, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	A3SS_7964	E032	YWHAZ	chr8	-	100948595	100948900	100948595	100948732	100951928	100952619	7964	555,714,452,2242,1136	0,0,0,2,0	579,1184,1377,752,944	0,0,0,0,0	268	100	1	1.0	1.0,1.0,1.0,0.998,1.0	1.0,1.0,1.0,1.0,1.0	-0.0									227.361482213827	0.000788908904267894	3.27079010925442	0.0705236501636483	0.606496547612163	22.9074299247198	23.7455133529108	0.132582585629923	chr8	100948733	100948734	2	-	210,433,217,148,266	213,274,136,302,153	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000395956.7, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000418997.1, ENST00000517727.5
ENSG00000166710.20	A3SS_2465	E012	B2M	chr15	+	44715422	44716356	44716328	44716356	44711486	44711613	2465	4913,5284,2849,38378,30565	0,0,0,1,0	21572,42901,28108,32451,17084	2,0,1,0,0	1006	100	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,1.0,1.0,1.0,1.0	0.0									4873.28740156547	0.000883582833751105	0.240651345585889	0.623736074008845	0.968851103471087	57.704104238016	57.8119023323587	0.0127813846859599	chr15	44715423	44715433	11	+	2225,8905,7137,1266,2425	3923,9913,5199,6540,7459	ENST00000544417.5, ENST00000559720.5, ENST00000560681.1, ENST00000561424.5, ENST00000559916.1, ENST00000648006.2, ENST00000559907.5
ENSG00000166710.20	A3SS_2465	E013	B2M	chr15	+	44715422	44716356	44716328	44716356	44711486	44711613	2465	4913,5284,2849,38378,30565	0,0,0,1,0	21572,42901,28108,32451,17084	2,0,1,0,0	1006	100	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,1.0,1.0,1.0,1.0	0.0									4930.03731590898	0.000761951895096969	0.166802972737628	0.682968878555315	0.980205193518497	57.8907570695337	57.9411747198044	0.00597647448242533	chr15	44715434	44715458	25	+	2261,9012,7189,1295,2454	3966,10002,5246,6631,7546	ENST00000544417.5, ENST00000559720.5, ENST00000557901.5, ENST00000560681.1, ENST00000561424.5, ENST00000559916.1, ENST00000648006.2, ENST00000559907.5
